variable,spend_multiplier,draw_n,spend_q05,spend_q50,spend_q95,contribution_q05,contribution_q50,contribution_q95,contribution_vs_current_q05,contribution_vs_current_q50,contribution_vs_current_q95,roi_q05,roi_q50,roi_q95,mroi_q05,mroi_q50,mroi_q95,cost_per_kpi_q05,cost_per_kpi_q50,cost_per_kpi_q95,value_per_cost_q05,value_per_cost_q50,value_per_cost_q95
retail_media,1,12,145806.696861365,145806.696861365,145806.696861365,12011.1054778095,16170.3204629,21564.4401405329,0,0,0,0.0823769122842816,0.110902453803442,0.147897460162867,-0.0502276981431839,0.0690431222131546,0.1370786748337,6.76144133170905,9.01761507247257,12.1393236559901,2.47130736852845,3.32707361410327,4.43692380488601
retail_media,1.05,12,153097.031704433,153097.031704433,153097.031704433,12207.1912077055,16831.6441445883,22476.0951608921,-366.176737860369,503.347479544786,999.349439381756,0.0797349959813233,0.109941022090378,0.146809477039922,-0.0158732568001935,0.0641074299654599,0.198936520353164,6.81154936426938,9.09597227021737,12.5415444961487,2.3920498794397,3.29823066271134,4.40428431119766
retail_media,1.1,12,160387.366547501,160387.366547501,160387.366547501,12559.7921060923,17080.5155207709,23009.5068083859,255.907763286265,1057.89858561084,2015.56788194299,0.0783091111005465,0.106495392302063,0.143462089961875,-0.107214473932254,0.0252255256246718,0.0950362203033363,6.97048258718208,9.3926675673548,12.7699061571013,2.3492733330164,3.19486176906189,4.30386269885626
retail_media,1.15,12,167677.701390569,167677.701390569,167677.701390569,12706.0972881127,17235.9653942579,22875.216741479,427.371517702739,1306.83394261075,1641.39773307375,0.0757769052339078,0.102792233262492,0.136423725705758,-0.0202182385621178,0.0978730749206353,0.21045270010635,7.33010328538326,9.72866715302485,13.1966328911587,2.27330715701723,3.08376699787477,4.09271177117273
retail_media,1.2,12,174968.036233637,174968.036233637,174968.036233637,13209.4849682095,18242.8603801592,23297.5324502686,1198.37949040006,1891.17039187147,2474.87809202908,0.0754965607007825,0.104263960280146,0.133153077280693,-0.0367349406008569,0.0308520012475827,0.121480041759179,7.51015312918345,9.59491510731291,13.2456364994337,2.26489682102348,3.12791880840439,3.99459231842078
retail_media,1.25,12,182258.371076706,182258.371076706,182258.371076706,13298.3190834507,18231.0508706442,23527.57862358,1287.21360564123,2035.1250744849,2821.33579167838,0.0729641058728322,0.100028606438996,0.129089152309378,-0.0428186347518328,0.0727737283768734,0.188238074992195,7.74658429550592,9.99787791587416,13.7053690720596,2.18892317618497,3.00085819316987,3.87267456928134
retail_media,1.3,12,189548.705919774,189548.705919774,189548.705919774,14013.9617325218,18917.2381541626,24149.7431362299,1970.88345697853,2514.46312851492,3417.07150380425,0.0739333020741024,0.099801462966301,0.127406531313652,-0.024503211044975,0.0587372718471757,0.181054097337439,7.84889118076829,10.0199993238119,13.5257045464805,2.21799906222307,2.99404388898903,3.82219593940955
retail_media,1.35,12,196839.040762842,196839.040762842,196839.040762842,14077.932274689,19331.0575278629,25469.6881305293,2066.82679687953,3072.47674989225,3905.24798999639,0.0715200207241943,0.0982074361516199,0.129393478203422,-0.0884338012511804,0.0822554058078491,0.246541076035213,7.72836478224878,10.1826362364607,13.9820988567151,2.14560062172583,2.9462230845486,3.88180434610265
retail_media,1.4,12,204129.37560591,204129.37560591,204129.37560591,14491.2341352712,19924.580548431,26454.9732256818,2480.12865746172,3514.87857851183,5333.8290347388,0.0709904397260676,0.0976076103171802,0.129599050343227,-0.190428789121865,0.0558048305638764,0.167849971135858,7.7161059232427,10.2456929715653,14.0864038011135,2.12971319178203,2.92822830951541,3.8879715102968
retail_media,1.45,12,211419.710448979,211419.710448979,211419.710448979,15225.0199417567,20298.2966633043,26385.9611438165,3157.01742747739,3930.77347064449,4821.52100328364,0.0720132475322396,0.0960094809523584,0.124803695397096,-0.0803944711944017,0.0327114767878129,0.263413067626614,8.01258325579413,10.4162746473469,13.8863338936674,2.16039742596719,2.88028442857075,3.74411086191287
retail_media,1.5,12,218710.045292047,218710.045292047,218710.045292047,15519.4681123646,20604.5910135028,26568.4682111975,2938.86882120766,4434.27055060281,5865.90886331815,0.0709591006286026,0.0942096234582603,0.121478042655609,-0.136216476192402,0.0190448922571823,0.193596440019488,8.23194034196785,10.6152298818437,14.0926250634709,2.12877301885808,2.82628870374781,3.64434127966827
retail_media,1.55,12,226000.380135115,226000.380135115,226000.380135115,15442.0524217157,20593.1718688955,26884.5913218538,3213.45431504048,4605.72708889313,5320.15118132097,0.0683275506549307,0.091120076243163,0.11895816859149,-0.176909190477332,0.0162402843373898,0.254462346067774,8.40631637020291,10.9745476767069,14.6353848544963,2.04982651964792,2.73360228729489,3.5687450577447
retail_media,1.6,12,233290.714978183,233290.714978183,233290.714978183,15186.2134914385,20888.9832830396,28252.1156273823,3175.108013629,4709.50377166919,6909.48076906314,0.0650956618348855,0.0895405686634081,0.121102614949868,-0.0899041819005417,0.0483835664220332,0.283396803760649,8.25746000954615,11.1770020989385,15.3620068037174,1.95286985504656,2.68621705990224,3.63307844849604
retail_media,1.65,12,240581.049821252,240581.049821252,240581.049821252,15161.4791051286,21445.359962285,28282.3702519088,3150.37362731913,5411.95219639143,6717.93011137594,0.063020254988468,0.0891398552721366,0.117558595213223,-0.111875854260678,0.0490100984749115,0.181486266113246,8.50639630548696,11.2201574747906,15.8679142155643,1.89060764965404,2.6741956581641,3.5267578563967
retail_media,1.7,12,247871.38466432,247871.38466432,247871.38466432,15418.4501746774,21685.9752126469,27745.0712913161,3407.34469686793,5826.51499382745,6809.71488646016,0.0622034293936667,0.087488821035212,0.11193333723814,-0.0708532038628138,0.0312337173225863,0.20243221151594,8.93388890811397,11.4360391385711,16.0762840529467,1.86610288181,2.62466463105636,3.3580001171442
retail_media,1.75,12,255161.719507388,255161.719507388,255161.719507388,15883.8584360283,21958.3443611213,28760.6178584256,3872.75295821888,5953.72215904535,7196.1777178927,0.0622501622370845,0.0860565777794328,0.112715253345801,-0.0904899070510175,-0.00337375717683059,0.0961965253330443,8.87191369682752,11.6202714974414,16.0642151612621,1.86750486711253,2.58169733338298,3.38145760037404
retail_media,1.8,12,262452.054350456,262452.054350456,262452.054350456,16123.3505423461,21937.2999108922,28610.4456363069,4112.24506453663,5878.38223581609,7046.00549577404,0.0614335086164589,0.0835859333057418,0.109012084920101,-0.110365281847776,0.0189620800349516,0.314491685789696,9.17329487581984,11.9638137010955,16.2777614777497,1.84300525849377,2.50757799917225,3.27036254760303
retail_media,1.85,12,269742.389193524,269742.389193524,269742.389193524,16302.2258174808,22417.2172062772,28661.0957370525,4291.1203396713,6246.58575004187,8344.37847149832,0.0604362772429693,0.083106023021818,0.106253584476446,-0.141590094827965,0.0232842441990437,0.105434385428187,9.41144719895713,12.0328227907197,16.5463533761311,1.81308831728908,2.49318069065454,3.18760753429337
retail_media,1.9,12,277032.724036593,277032.724036593,277032.724036593,16766.1802057528,22721.5840312987,29429.7477107971,4755.07472794336,6550.05494077818,7865.30757026418,0.0605205766360591,0.082017689824605,0.106232026606755,-0.0764455384928642,0.0201279007942466,0.0845082820312596,9.41335708205736,12.1934764416438,16.5233058834437,1.81561729908177,2.46053069473815,3.18696079820264
retail_media,1.95,12,284323.058879661,284323.058879661,284323.058879661,16765.7669758428,22497.0299279263,30045.8413838174,4754.66149803335,6481.20592990534,8481.40124328451,0.0589673135970969,0.0791248870794125,0.105675007515075,-0.0191428328839317,0.0561680399230992,0.15756891924857,9.46297543302603,12.6384936548032,16.9585476936028,1.76901940791291,2.37374661238237,3.17025022545226
retail_media,2,12,291613.393722729,291613.393722729,291613.393722729,16779.6494693453,22753.3562686442,30657.1032843265,4768.5439915358,6864.56484060798,9092.66314379362,0.057540736572956,0.0780257586188873,0.10512927027445,-0.150518281166857,0.011636533932647,0.148401845372723,9.51209874651846,12.8165228582988,17.3789919899982,1.72622209718868,2.34077275856662,3.15387810823351
retail_media,2.05,12,298903.728565797,298903.728565797,298903.728565797,16823.9894856455,23320.8174132233,30263.1657346523,4812.88400783599,7149.97319216534,8791.0537065534,0.0562856461054216,0.0780211659624371,0.101247200494491,-0.236775197209751,0.0550701829932481,0.224285214070692,9.87681629828775,12.8211041118299,17.7665189829575,1.68856938316265,2.34063497887311,3.03741601483474
retail_media,2.1,12,306194.063408866,306194.063408866,306194.063408866,17385.2276993769,23231.6206468187,31898.2800455769,5220.49347699248,7056.28150346509,10333.839905044,0.0567784610381623,0.0758722111989389,0.10417667700821,-0.104147521157918,0.0437134589605704,0.22105699140855,9.5990775355715,13.1802306890548,17.6123125163233,1.70335383114487,2.27616633596817,3.12530031024631
retail_media,2.15,12,313484.398251934,313484.398251934,313484.398251934,17935.3264321351,23828.4820776893,31588.1971869551,5714.29211314709,7998.71859092269,10023.7570464223,0.0572128199430239,0.076011700137432,0.100764814335574,-0.160855084971877,0.0230690483049773,0.152353268644414,9.92409906765405,13.1616233538885,17.4786000934032,1.71638459829072,2.28035100412296,3.02294443006721
retail_media,2.2,12,320774.733095002,320774.733095002,320774.733095002,17838.2473676345,24319.7914598701,32581.7744769406,5827.14188982503,7949.88366862193,11017.3343364078,0.0556098892064278,0.0758157951694638,0.101572134945214,,,,9.84521985817643,13.1898765342796,17.9824130972089,1.66829667619283,2.27447385508391,3.04716404835643
tiktok,0,12,0,0,0,0,0,0,-13051.4793039532,-9851.18328145124,-7317.98953082947,,,,0.195386129541181,0.264498281145756,0.341669062582347,,,,,,
tiktok,0.05,12,3040.68742272661,3040.68742272661,3040.68742272661,594.1081466711,804.256596812706,1038.90882132893,-12012.5704826242,-9056.90594427691,-6723.88138415837,0.195386129541181,0.264498281145756,0.341669062582347,0.174010158805002,0.245148655612686,0.327406007752999,2.92680874423327,3.78091482231877,5.11807057311729,5.86158388623542,7.93494843437268,10.2500718774704
tiktok,0.1,12,6081.37484545321,6081.37484545321,6081.37484545321,1123.21864797613,1541.15321595611,2034.44815122861,-11017.0311527245,-8330.03124227458,-6194.77088285334,0.184698144173091,0.253421842119856,0.334537535167673,0.166769164109475,0.239114212663464,0.293334816889852,2.98920119531218,3.94736262180627,5.41423956627762,5.54094432519274,7.60265526359567,10.0361260550302
tiktok,0.15,12,9122.06226817982,9122.06226817982,9122.06226817982,1658.07629345807,2268.22479499708,2926.38763959339,-10125.0916643598,-7595.16353111739,-5659.9132373714,0.181765509235985,0.248652632301059,0.320803295741733,0.130517282059158,0.236511560735203,0.316468767339895,3.11717495821821,4.02178479830258,5.50159380733616,5.45296527707956,7.45957896903176,9.62409887225198
tiktok,0.2,12,12162.7496909064,12162.7496909064,12162.7496909064,2054.93855146382,2962.65356093863,3888.6702401296,-9162.80906382355,-6924.99830881752,-5263.05097936565,0.168953452441779,0.243584192409524,0.319719663641273,0.151009296270167,0.222021732096267,0.275770720824608,3.12774006018599,4.10570414902484,5.91878997172076,5.06860357325336,7.30752577228573,9.5915899092382
tiktok,0.25,12,15203.437113633,15203.437113633,15203.437113633,2746.70088082325,3531.29868625037,4684.32091657982,-8367.15838737334,-6364.19417553287,-4571.28865000623,0.180663152699876,0.2322697597824,0.308109336169737,0.121365092656191,0.191074960155113,0.264483888268951,3.24560109872523,4.30538304516779,5.53516300947784,5.41989458099628,6.968092793472,9.24328008509212
tiktok,0.3,12,18244.1245363596,18244.1245363596,18244.1245363596,3115.73419162098,4151.27232155733,5468.19113130222,-7583.28817265094,-5754.52147897547,-4202.2553392085,0.170780142692595,0.227540231556963,0.29972340522037,0.0818960839316022,0.17717387567402,0.282704656623977,3.33640944478378,4.3950101170537,5.85548169847828,5.12340428077785,6.82620694670888,8.99170215661111
tiktok,0.35,12,21284.8119590862,21284.8119590862,21284.8119590862,3364.75458400236,4817.13502260192,5991.60745266922,-7059.87185128394,-5153.59954550061,-3953.23494682711,0.158082420012453,0.226317950652392,0.281496846868383,0.0429289632014511,0.152618959232523,0.287359521999962,3.55243766004797,4.41919764234745,6.32581409065741,4.7424726003736,6.78953851957175,8.44490540605148
tiktok,0.4,12,24325.4993818129,24325.4993818129,24325.4993818129,3805.92516126724,5212.45007345193,6865.37793701524,-6186.10136693792,-4647.70754805806,-3512.06436956223,0.156458254012773,0.214279262745539,0.28222968125983,0.110572443477753,0.156479762034937,0.358927151766209,3.54321344068474,4.66691717202873,6.39148126961943,4.6937476203832,6.42837788236618,8.4668904377949
tiktok,0.45,12,27366.1868045395,27366.1868045395,27366.1868045395,4254.76606704097,5734.1350431045,7405.74111987695,-5743.60852013687,-4164.71264121435,-3063.2234637885,0.155475298675342,0.209533578209491,0.270616479116064,0.0213538052127269,0.134877153357556,0.289464944884529,3.69526646443107,4.77623101254119,6.43188987910012,4.66425896026026,6.28600734628472,8.11849437348191
tiktok,0.5,12,30406.8742272661,30406.8742272661,30406.8742272661,4560.5404020169,6307.72920779862,8063.66990834423,-4987.80939560893,-3703.80901740483,-2757.44912881257,0.149983861147011,0.207444183859663,0.265192332762487,0.103002926509155,0.177296874908415,0.270570149477047,3.77084808441889,4.82058467349058,6.66738402620414,4.49951583441033,6.22332551578988,7.95576998287461
tiktok,0.55,12,33447.5616499927,33447.5616499927,33447.5616499927,5105.04164882146,6811.25944590395,8718.63596022036,-4332.8433437328,-3158.43735549598,-2212.94788200801,0.152628215540566,0.203639939950763,0.260665816284467,-0.00404921362912941,0.144579554303388,0.271407790782118,3.83632965094546,4.91083218231823,6.55186851564949,4.57884646621699,6.10919819852288,7.819974488534
tiktok,0.6,12,36488.2490727193,36488.2490727193,36488.2490727193,5357.11357408498,7299.35308453639,9543.90221608157,-3767.89776308484,-2668.63213923922,-1960.87595674449,0.146817501804718,0.200046679959598,0.261560980825938,0.0626561200382827,0.170478722469583,0.298621375521401,3.82320022215192,5.00224702623778,6.81117705796478,4.40452505414155,6.00140039878795,7.84682942477813
tiktok,0.65,12,39528.9364954459,39528.9364954459,39528.9364954459,5587.2975350881,7657.9360756934,10089.6580771609,-2961.82122679226,-2185.94803594119,-1730.69199574137,0.141347023989168,0.193729878783247,0.255247395242301,0.0238340263276573,0.12079417712049,0.262826446675753,3.91776769769079,5.16187142367952,7.07478637878242,4.24041071967505,5.81189636349741,7.65742185726903
tiktok,0.7,12,42569.6239181725,42569.6239181725,42569.6239181725,5785.94277499656,8038.29496974984,10162.1299012483,-2889.34940270482,-1818.65147297205,-1532.04675583291,0.135917169156071,0.188827013957208,0.238717868891255,0.0581353253345453,0.118774966163312,0.323679918172449,4.18904543947457,5.29856998338384,7.35742221684828,4.07751507468212,5.66481041871623,7.16153606673765
tiktok,0.75,12,45610.3113408991,45610.3113408991,45610.3113408991,6002.60568931141,8497.80085112459,11146.3393574245,-1905.13994652867,-1432.50089361578,-984.445253813254,0.131606330078454,0.186313151594397,0.244382005510002,-0.052404265563227,0.101152111762152,0.2969843983213,4.09195430700021,5.36757000718809,7.59841870374985,3.94818990235361,5.58939454783192,7.33146016530005
tiktok,0.8,12,48650.9987636257,48650.9987636257,48650.9987636257,6462.19346868362,8901.43957878062,11161.1810516482,-1890.29825230492,-1047.69499368782,-769.740307170971,0.132827560233257,0.182965197118129,0.229413194698749,0.0260184361618874,0.0862624872778177,0.258432576355255,4.3589471883391,5.46569739961753,7.52855806614161,3.98482680699772,5.48895591354387,6.88239584096246
tiktok,0.85,12,51691.6861863523,51691.6861863523,51691.6861863523,6696.20285805636,9170.58225877014,11730.4419606665,-1321.03734328665,-856.599763751628,-184.358631063913,0.129541196120321,0.177409230291106,0.226930921122933,-0.0540471547455025,0.076458821549684,0.214620878963678,4.40662733421983,5.63759088410188,7.71955200314172,3.88623588360964,5.32227690873317,6.80792763368798
tiktok,0.9,12,54732.3736090789,54732.3736090789,54732.3736090789,7143.78114994628,9338.78587082171,12383.0369679859,-933.029067441388,-659.246861240767,264.545220821159,0.130522041689076,0.170626363430228,0.226247029891863,-0.0343488518828078,0.134045558058635,0.237121988456198,4.41994752584359,5.86096437890552,7.6615412006974,3.91566125067228,5.11879090290683,6.78741089675589
tiktok,0.95,12,57773.0610318055,57773.0610318055,57773.0610318055,7235.81900324598,9651.86689329838,12790.5942646025,-550.07863042918,-229.37258334352,160.101098916006,0.12524555344683,0.167065180915112,0.221393743661271,-0.052652928978947,0.0754344499961258,0.180906010370483,4.51683947099239,5.98592720137483,7.98431539068191,3.7573666034049,5.01195542745335,6.64181230983813
tiktok,1,12,60813.7484545321,60813.7484545321,60813.7484545321,7317.98953082947,9851.18328145124,13051.4793039532,0,0,0,0.120334459177448,0.161989410812533,0.214613958777943,0.0581673519471108,0.0982575443296785,0.371503883374701,4.65952916433866,6.17346894810294,8.31017155713792,3.61003377532343,4.85968232437599,6.43841876333829
tiktok,1.05,12,63854.4358772587,63854.4358772587,63854.4358772587,7754.12507205405,10149.9537606825,13310.3813299498,176.868735478891,298.77047923126,1129.62718567155,0.121434399435602,0.158954560027635,0.208448812476162,-0.0660553069109924,0.0551226439489485,0.300931145608136,4.79734083452435,6.29147116227,8.23489888077648,3.64303198306805,4.76863680082905,6.25346437428485
tiktok,1.1,12,66895.1232999854,66895.1232999854,66895.1232999854,7553.27153112545,10532.3989727778,13493.1360492199,139.675356053225,532.390125006968,1265.04435363954,0.112912140056211,0.157446439339773,0.201705825231999,-0.158538226730337,0.0710725035787132,0.395225549846869,4.95771502310265,6.35321439117336,8.85644359855522,3.38736420168633,4.72339318019318,6.05117475695998
tiktok,1.15,12,69935.810722712,69935.810722712,69935.810722712,8169.63361098776,10770.5630183026,14694.8934077795,168.692875001607,767.825080886551,1643.41410382632,0.116816170808107,0.154006408262096,0.210119726302211,-0.130698886452963,0.107523740839736,0.252039866717025,4.75919142670936,6.49329129871865,8.56045865124865,3.50448512424321,4.62019224786288,6.30359178906633
tiktok,1.2,12,72976.4981454386,72976.4981454386,72976.4981454386,7772.21915078586,11010.088121432,14570.6699116622,448.820806917345,895.856976139065,1971.62125031662,0.106503043422229,0.150871697070054,0.199662497954117,-0.055674750345588,0.0664064717145742,0.274814084622424,5.0084518136691,6.62820097509079,9.38940304302405,3.19509130266687,4.52615091210163,5.9898749386235
tiktok,1.25,12,76017.1855681652,76017.1855681652,76017.1855681652,8313.96856232702,11279.6813225163,14401.380398523,830.617232656128,1317.17281609334,1841.84394847733,0.109369591891452,0.148383306198593,0.189449008022129,-0.110436622710123,0.0160493439753831,0.237084803567037,5.27846522101185,6.74164969290622,9.14330923893805,3.28108775674357,4.45149918595778,5.68347024066386
tiktok,1.3,12,79057.8729908918,79057.8729908918,79057.8729908918,8074.70787893205,11297.3359724176,14515.0127499817,756.71834810258,1299.34065646941,2137.27505123183,0.102136669928653,0.142899568948929,0.183599838964222,0.0299505316799406,0.113555947983187,0.236500622037858,5.44662787092568,6.99806377988777,9.79080285952683,3.06410009785958,4.28698706846786,5.50799516892667
tiktok,1.35,12,82098.5604136184,82098.5604136184,82098.5604136184,8645.94410656641,11594.8697186677,14793.2151771475,1127.66988423012,1741.41221999252,2325.9136802322,0.105311762630277,0.141231096626444,0.180188484458414,-0.109172068225622,0.0570630218147125,0.275358578042214,5.5497442192583,7.08079732396501,9.49561544716282,3.1593528789083,4.23693289879332,5.40565453375243
tiktok,1.4,12,85139.247836345,85139.247836345,85139.247836345,8835.57966969522,11877.52025008,14950.6012394882,1259.42608030318,1846.43533582348,2959.1039705963,0.103777985996294,0.139506990629175,0.175601753825995,-0.216713145709377,0.0884370311961988,0.147561533371881,5.69470394350906,7.17847534822606,9.63595497060147,3.11333957988882,4.18520971887524,5.26805261477984
tiktok,1.45,12,88179.9352590716,88179.9352590716,88179.9352590716,8788.84495106522,11705.8126233342,15343.1105530482,1470.85542023575,1906.70190033428,2897.38388415913,0.0996694420929625,0.132749163275553,0.173997752526925,-0.0901019333369894,0.0578783501990925,0.42980322883201,5.74720067056761,7.53392724809058,10.0331654216273,2.99008326278887,3.98247489826658,5.21993257580775
tiktok,1.5,12,91220.6226817982,91220.6226817982,91220.6226817982,8889.82493202061,12042.3219913472,16341.9156389536,1571.83540119114,2284.84545733474,3290.43633500046,0.0974541136715399,0.13201315269853,0.179147161667144,-0.138745299334162,0.00649171008864288,0.158726641468567,5.58200303423174,7.57503918816224,10.2612394933928,2.9236234101462,3.96039458095591,5.37441485001431
tiktok,1.55,12,94261.3101045248,94261.3101045248,94261.3101045248,8874.82886472888,12258.2913076854,16019.0254066967,1556.83933389941,2448.40043571539,3213.43774241159,0.0941513422090965,0.130045840590295,0.169942740971174,-0.162151884898598,0.0304226444293515,0.199112657271501,5.88433489000642,7.69140320327016,10.6211974947648,2.82454026627289,3.90137521770885,5.09828222913521
tiktok,1.6,12,97301.9975272514,97301.9975272514,97301.9975272514,8654.56529327712,12438.8410224815,16337.8689299252,1336.57576244765,2637.65121211309,3286.38962597208,0.0889454020802937,0.127837468280112,0.167908874895908,-0.124352123750872,0.100534277368838,0.205955197850363,5.95561134347383,7.82246657566238,11.2428520936616,2.66836206240881,3.83512404840336,5.03726624687725
tiktok,1.65,12,100342.684949978,100342.684949978,100342.684949978,9280.81067302589,12668.4576497094,16730.6499373886,1962.82114219642,2751.43095665431,3679.1706334354,0.0924911534672655,0.12625193013347,0.166735123200351,-0.0977629400241454,0.0399666053527843,0.15333758717826,5.99753657661193,7.92187991418327,10.8118448361001,2.77473460401796,3.78755790400409,5.00205369601052
tiktok,1.7,12,103383.372372705,103383.372372705,103383.372372705,9402.58886377212,12789.3571281576,16803.0171113241,1744.35591664026,2924.6976671536,3780.17544504984,0.0909487536339509,0.123708066729058,0.162531137509695,-0.0857374519120395,0.0263163290048093,0.173053059944848,6.15266720778563,8.0835710145202,10.9952029032172,2.72846260901853,3.71124200187174,4.87593412529086
tiktok,1.75,12,106424.059795431,106424.059795431,106424.059795431,9649.4289432279,12864.8824729006,16690.3203285925,2270.55617947892,2867.89267555084,3893.64553047316,0.0906696188979829,0.120883214731984,0.156828449888819,-0.0837918969710654,0.0344661955782846,0.209777229617622,6.37639408352842,8.27283106762684,11.0290526435889,2.72008856693949,3.62649644195953,4.70485349666457
tiktok,1.8,12,109464.747218158,109464.747218158,109464.747218158,9473.84851821369,13077.7618224005,17328.1873122652,2155.85898738422,3095.05932105424,4276.70800831206,0.08654702777811,0.119470077397038,0.15829924932573,-0.330898408408078,-0.00289895160018374,0.218816541779404,6.31714935010407,8.37803255558632,11.5544118113889,2.5964108333433,3.58410232191113,4.74897747977191
tiktok,1.85,12,112505.434640884,112505.434640884,112505.434640884,9443.92044450713,13103.3894070198,16359.7826661091,2125.93091367766,3071.81462334994,3554.13729363248,0.0839419044480116,0.11646894613443,0.145413265753155,-0.187998853415581,0.111623528088782,0.26700191540024,6.8769516647645,8.5889173500784,11.9130010996991,2.51825713344035,3.49406838403289,4.36239797259464
tiktok,1.9,12,115546.122063611,115546.122063611,115546.122063611,9576.48404013192,13244.1337930625,17118.1026201055,2258.49450930245,3326.79197239818,4066.62331615236,0.0828801855838989,0.114622053570706,0.148149520852648,-0.195993089604324,0.0564585586213175,0.207454401789194,6.74993745673075,8.72528000874001,12.0656100484682,2.48640556751697,3.43866160712117,4.44448562557943
tiktok,1.95,12,118586.809486338,118586.809486338,118586.809486338,9802.79873658988,13437.641167032,17603.505537173,2418.14245896794,3369.02472132658,4552.02623321987,0.0826634832242388,0.113314804785098,0.148444043763578,-0.198126373375368,0.0644961836099012,0.279356611896259,6.73654512937323,8.83385800091045,12.0972400508134,2.47990449672716,3.39944414355294,4.45332131290735
tiktok,2,12,121627.496909064,121627.496909064,121627.496909064,9969.25633705286,13302.2365524188,17917.3388993587,2651.26680622339,3501.30722100674,4865.85959540556,0.0819654814117111,0.109368661614111,0.147313225666025,-0.147156473120988,0.0438440703183927,0.285268220281012,6.78825676023896,9.14399929120473,12.2002577521264,2.45896444235133,3.28105984842334,4.41939676998075
tiktok,2.05,12,124668.184331791,124668.184331791,124668.184331791,10052.4940228399,13566.865396047,17469.8820623669,2734.50449201042,3624.30342097046,4519.51006952245,0.0806339971719349,0.108823798700238,0.140131037890732,-0.185719723730824,0.0364711095426594,0.231746508370483,7.13617778796271,9.19015821508704,12.4017168325131,2.41901991515805,3.26471396100714,4.20393113672195
tiktok,2.1,12,127708.871754517,127708.871754517,127708.871754517,9885.08042700918,13645.247547656,17932.4979531273,2567.09089617971,3710.47324300598,4881.01864917416,0.077403239815714,0.10684651238549,0.140417010241835,-0.103746532194389,-0.0031567843669586,0.179486234084719,7.12164429564292,9.35926923630863,12.9193558613419,2.32209719447142,3.20539537156469,4.21251030725506
tiktok,2.15,12,130749.559177244,130749.559177244,130749.559177244,9883.77983382364,13835.4410639177,18268.9106521377,2565.79030299417,3990.2855600948,5217.4313481845,0.0755932172622104,0.10581634959979,0.139724453123183,-0.135327169067313,-0.0155964062136783,0.231138349009202,7.15694338140216,9.45541236250126,13.2287000900001,2.26779651786631,3.17449048799371,4.19173359369549
tiktok,2.2,12,133790.246599971,133790.246599971,133790.246599971,10193.1838063215,13815.5877534369,18214.9751546282,2875.19427549205,3887.88007485898,5163.49585067503,0.076187794442138,0.103263041249525,0.136145762621176,,,,7.34506884935148,9.68426293421887,13.1254619893146,2.28563383326414,3.09789123748575,4.08437287863528
tv,0,12,0,0,0,0,0,0,-47348.0647802325,-35611.0151118192,-25887.9592666659,,,,0.0857172015154446,0.113575126171801,0.147977639553377,,,,,,
tv,0.05,12,25765.9545943823,25765.9545943823,25765.9545943823,2208.58552220446,2926.37154399387,3812.78514171617,-43535.2796385163,-32684.6435678253,-23679.3737444614,0.0857172015154446,0.113575126171801,0.147977639553377,0.0786858291447361,0.1101858807716,0.13887494232043,6.75777774951797,8.80844074204353,11.6662698072314,2.57151604546334,3.40725378515404,4.43932918660131
tv,0.1,12,51531.9091887645,51531.9091887645,51531.9091887645,4236.00102316905,5683.57375286072,7310.6300215356,-40037.4347586969,-29759.4555755527,-21651.9582434968,0.0822015153300903,0.110292318727052,0.141866081358568,0.0724315764340776,0.103177257308029,0.140984387582339,7.04890126253992,9.06697551716601,12.1652258596983,2.46604545990271,3.30876956181156,4.25598244075703
tv,0.15,12,77297.8637831468,77297.8637831468,77297.8637831468,6102.26973276902,8385.41051847938,10943.2273504989,-36404.8374297336,-27194.2819779577,-19785.6895338968,0.0789448690314194,0.108481788604197,0.141572183433158,0.064891006702284,0.0991548016547307,0.118615345616317,7.0635344864349,9.21845381088927,12.6670676925439,2.36834607094258,3.25445365812592,4.24716550299475
tv,0.2,12,103063.818377529,103063.818377529,103063.818377529,7876.56652021552,10972.2642583185,13506.9876927772,-33841.0770874553,-24445.7630708732,-18011.3927464503,0.0764241675130178,0.106460874738082,0.131054601948671,0.0593302160939103,0.086181778848969,0.150860293055728,7.6304073655625,9.39441232233167,13.0848661168558,2.29272502539053,3.19382624214245,3.93163805846013
tv,0.25,12,128829.772971911,128829.772971911,128829.772971911,9496.77212087316,13023.1068462953,17394.0471537463,-29954.0176264862,-22605.4144990096,-16391.1871457927,0.0737156629387505,0.101087710906195,0.135015740170082,0.0610922984255892,0.0834273054894747,0.109572151732286,7.40654384992651,9.89251393687922,13.5656380222869,2.21146988816251,3.03263132718585,4.05047220510247
tv,0.3,12,154595.727566294,154595.727566294,154595.727566294,11436.7484751572,15035.1648859054,19878.9277959282,-27469.1369843043,-20191.0447838711,-14451.2107915086,0.0739784252462795,0.0972547244519291,0.128586527641288,0.0490256853406631,0.0862712375974181,0.114619603007449,7.77686448451005,10.2824315168293,13.5174545371969,2.21935275738839,2.91764173355787,3.85759582923863
tv,0.35,12,180361.682160676,180361.682160676,180361.682160676,12836.390021777,17470.0113112378,22050.416285042,-25297.6484951905,-17923.3713620138,-13051.5692448888,0.0711702722440882,0.0968609912147225,0.122256656851306,0.0349840011356195,0.0711218548198561,0.12169639735685,8.17951370301453,10.3240980314276,14.050810380075,2.13510816732265,2.90582973644167,3.66769970553917
